Date,Open,High,Low,Close,Adj Close,Volume
2019-01-09,111.800003,111.800003,111.610001,111.610001,107.076294,1500
2019-01-10,110.589996,112.150002,110.589996,112.150002,107.594353,2800
2019-01-11,111.519997,111.959999,111.519997,111.959999,107.412071,500
2019-01-14,111.449997,111.599998,111.230003,111.230003,106.711723,600
2019-01-15,111.879997,112.820000,111.879997,112.720001,108.141205,3000
2019-01-16,113.139999,113.139999,112.919998,113.029999,108.438606,1200
2019-01-17,112.629997,114.129997,112.629997,113.720001,109.100586,3300
2019-01-18,114.519997,115.349998,114.519997,115.059998,110.386139,2100
2019-01-22,114.459999,114.459999,113.150002,113.690002,109.071808,9200
2019-01-23,113.190002,114.080002,113.190002,114.080002,109.445953,500
2019-01-24,114.120003,114.209999,113.720001,114.209999,109.570679,1400
2019-01-25,115.129997,115.129997,114.709999,114.800003,110.136726,1600
2019-01-28,113.699997,113.830002,113.540001,113.830002,109.206116,1000
2019-01-29,114.129997,114.160004,113.889999,113.959999,109.330826,5700
2019-01-30,114.709999,115.570000,114.709999,115.570000,110.875435,700
2019-01-31,115.650002,116.879997,115.589996,116.879997,112.132217,3100
2019-02-01,116.180000,116.760002,116.180000,116.690002,111.949936,700
2019-02-04,117.459999,117.639999,116.660004,117.639999,112.861359,1100
2019-02-05,117.750000,118.250000,117.750000,118.250000,113.446571,1600
2019-02-06,118.180000,118.180000,117.680000,117.989998,113.197128,2200
2019-02-07,117.510002,117.690002,116.349998,117.489998,112.717445,12300
2019-02-08,117.050003,117.110001,116.360001,116.900002,112.151421,5600
2019-02-11,117.550003,117.550003,117.550003,117.550003,112.775017,200
2019-02-12,118.730003,119.000000,118.730003,118.889999,114.060577,2400
2019-02-13,119.309998,119.330002,118.870003,119.330002,114.482697,8400
2019-02-14,118.739998,122.019997,118.720001,119.150002,114.310020,25800
2019-02-15,120.169998,120.250000,120.169998,120.250000,115.365318,300
2019-02-19,120.379997,120.800003,120.379997,120.639999,115.739494,600
2019-02-20,120.269997,120.629997,120.220001,120.500000,115.605171,19600
2019-02-21,119.940002,120.980003,119.940002,120.980003,116.065674,10300
2019-02-22,121.139999,121.419998,121.139999,121.419998,116.487808,2600
2019-02-25,122.000000,122.000000,121.370003,121.370003,116.439835,1600
2019-02-26,120.800003,121.599998,120.800003,121.169998,116.247948,42700
2019-02-27,120.650002,121.279999,120.650002,121.279999,116.353493,700
2019-02-28,121.300003,121.419998,120.910004,120.910004,115.998528,1600
2019-03-01,121.699997,121.699997,121.699997,121.699997,116.756432,300
2019-03-04,121.839996,122.279999,120.080002,120.910004,115.998528,4600
2019-03-05,121.529999,121.529999,121.110001,121.239998,116.315109,2400
2019-03-06,120.320000,120.320000,120.320000,120.320000,115.432480,300
2019-03-07,119.220001,119.230003,119.220001,119.230003,114.386772,500
2019-03-08,118.519997,119.139999,118.459999,119.139999,114.300415,900
2019-03-11,119.730003,120.739998,119.730003,120.739998,115.835411,1400
2019-03-12,121.050003,121.589996,121.050003,121.150002,116.228760,1800
2019-03-13,121.680000,122.510002,121.680000,121.980003,117.025047,900
2019-03-14,121.930000,121.949997,121.930000,121.949997,116.996262,900
2019-03-15,122.610001,122.830002,122.349998,122.470001,117.495140,1800
2019-03-18,122.620003,122.620003,122.370003,122.470001,117.946831,300
2019-03-19,122.680000,122.739998,122.449997,122.519997,117.994972,1500
2019-03-20,123.089996,123.089996,122.000000,122.000000,117.494186,1800
2019-03-21,123.169998,123.809998,123.169998,123.699997,119.131409,800
2019-03-22,122.599998,122.599998,121.790001,121.790001,117.291954,1000
2019-03-25,121.900002,121.900002,121.779999,121.779999,117.282310,800
2019-03-26,122.379997,122.379997,121.800003,122.250000,117.734962,2200
2019-03-27,121.230003,122.080002,121.230003,122.080002,117.571236,700
2019-03-28,122.410004,122.410004,122.410004,122.410004,117.889061,200
2019-03-29,123.160004,123.470001,123.160004,123.410004,118.852119,700
2019-04-01,123.910004,124.199997,123.910004,124.199997,119.612930,1000
2019-04-02,124.070000,124.290001,124.070000,124.290001,119.699615,600
2019-04-03,125.139999,125.139999,124.489998,124.599998,119.998177,1600
2019-04-04,124.919998,125.250000,124.190002,124.510002,119.911491,2600
2019-04-05,125.040001,125.110001,124.879997,125.110001,120.489334,2500
2019-04-08,125.070000,125.139999,124.750000,125.139999,120.518227,1100
2019-04-09,124.870003,124.870003,124.519997,124.519997,119.921120,5500
2019-04-10,124.639999,125.239998,124.639999,125.029999,120.412285,1800
2019-04-11,124.800003,125.070000,124.800003,125.050003,120.431534,1700
2019-04-12,125.470001,125.910004,125.400002,125.699997,121.057526,3300
2019-04-15,125.690002,125.779999,125.580002,125.779999,121.134575,2200
2019-04-16,125.500000,125.500000,125.220001,125.220001,120.595253,1400
2019-04-17,125.209999,125.260002,124.739998,124.739998,120.132996,2600
2019-04-18,124.489998,125.080002,124.489998,125.080002,120.460434,700
2019-04-22,125.260002,125.419998,125.180000,125.419998,120.787872,4700
2019-04-23,125.870003,126.480003,125.870003,126.480003,121.808723,700
2019-04-24,126.400002,126.550003,126.400002,126.489998,121.818344,600
2019-04-25,126.059998,126.879997,126.059998,126.650002,121.972450,1000
2019-04-26,126.540001,127.129997,126.489998,127.129997,122.434723,2600
2019-04-29,127.129997,127.489998,127.129997,127.160004,122.463615,2100
2019-04-30,126.809998,127.500000,126.750000,127.489998,122.781425,3300
